% Al_d110nm_h20nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -6.39115973e-22       1.27682662e-21      -6.39115973e-22       1.27682662e-21       2.74630783e-22       5.73089298e-23
410.00      -6.45900362e-22       1.38538987e-21      -6.45900362e-22       1.38538987e-21       2.77167246e-22       5.46789849e-23
420.00      -6.44591005e-22       1.50305324e-21      -6.44591005e-22       1.50305324e-21       2.79379082e-22       5.21492768e-23
430.00      -6.32881854e-22       1.62966037e-21      -6.32881854e-22       1.62966037e-21       2.81291997e-22       4.97300867e-23
440.00      -6.08585709e-22       1.76394120e-21      -6.08585709e-22       1.76394120e-21       2.82955287e-22       4.74367229e-23
450.00      -5.69225956e-22       1.90421552e-21      -5.69225956e-22       1.90421552e-21       2.84405629e-22       4.52896702e-23
460.00      -5.12081603e-22       2.04872199e-21      -5.12081603e-22       2.04872199e-21       2.85666796e-22       4.32753069e-23
470.00      -4.35485107e-22       2.19516246e-21      -4.35485107e-22       2.19516246e-21       2.86768411e-22       4.13688647e-23
480.00      -3.37966155e-22       2.34078797e-21      -3.37966155e-22       2.34078797e-21       2.87737249e-22       3.95587353e-23
490.00      -2.18413391e-22       2.48165834e-21      -2.18413391e-22       2.48165834e-21       2.88591041e-22       3.78424014e-23
500.00      -7.59726427e-23       2.61284685e-21      -7.59726427e-23       2.61284685e-21       2.89337320e-22       3.62195391e-23
510.00       8.89533364e-23       2.72883571e-21       8.89533364e-23       2.72883571e-21       2.89979335e-22       3.46844674e-23
520.00       2.73848916e-22       2.82395324e-21       2.73848916e-22       2.82395324e-21       2.90529284e-22       3.32455466e-23
530.00       4.75483443e-22       2.89363752e-21       4.75483443e-22       2.89363752e-21       2.90990464e-22       3.18834565e-23
540.00       6.87331151e-22       2.93421309e-21       6.87331151e-22       2.93421309e-21       2.91379737e-22       3.05996625e-23
550.00       9.02864136e-22       2.94382931e-21       9.02864136e-22       2.94382931e-21       2.91711946e-22       2.93934914e-23
560.00       1.11464051e-21       2.92222638e-21       1.11464051e-21       2.92222638e-21       2.91988799e-22       2.82635256e-23
570.00       1.31598055e-21       2.87207412e-21       1.31598055e-21       2.87207412e-21       2.92219084e-22       2.72056011e-23
580.00       1.50254383e-21       2.79687753e-21       1.50254383e-21       2.79687753e-21       2.92415528e-22       2.62098431e-23
590.00       1.67021198e-21       2.70137343e-21       1.67021198e-21       2.70137343e-21       2.92567802e-22       2.52761256e-23
600.00       1.81671749e-21       2.59083464e-21       1.81671749e-21       2.59083464e-21       2.92693433e-22       2.43991258e-23
610.00       1.94121697e-21       2.47032988e-21       1.94121697e-21       2.47032988e-21       2.92792422e-22       2.35770272e-23
620.00       2.04406322e-21       2.34480750e-21       2.04406322e-21       2.34480750e-21       2.92869454e-22       2.28086621e-23
630.00       2.12640873e-21       2.21700981e-21       2.12640873e-21       2.21700981e-21       2.92919448e-22       2.20916560e-23
640.00       2.18986442e-21       2.09100590e-21       2.18986442e-21       2.09100590e-21       2.92949737e-22       2.14293149e-23
650.00       2.23711375e-21       1.96962038e-21       2.23711375e-21       1.96962038e-21       2.92970780e-22       2.08111285e-23
660.00       2.27104662e-21       1.85490849e-21       2.27104662e-21       1.85490849e-21       2.92991791e-22       2.02369450e-23
670.00       2.29385193e-21       1.74692630e-21       2.29385193e-21       1.74692630e-21       2.93007629e-22       1.96973552e-23
680.00       2.30709506e-21       1.64595443e-21       2.30709506e-21       1.64595443e-21       2.93014452e-22       1.91990816e-23
690.00       2.31238437e-21       1.55257838e-21       2.31238437e-21       1.55257838e-21       2.93016509e-22       1.87384125e-23
700.00       2.31155577e-21       1.46452903e-21       2.31155577e-21       1.46452903e-21       2.92993199e-22       1.82956644e-23
710.00       2.30579836e-21       1.38298081e-21       2.30579836e-21       1.38298081e-21       2.92962202e-22       1.78846591e-23
720.00       2.29538883e-21       1.30947575e-21       2.29538883e-21       1.30947575e-21       2.92933678e-22       1.75201742e-23
730.00       2.28099748e-21       1.24555748e-21       2.28099748e-21       1.24555748e-21       2.92928193e-22       1.72273417e-23
740.00       2.26263170e-21       1.18800597e-21       2.26263170e-21       1.18800597e-21       2.92918092e-22       1.69939331e-23
750.00       2.24175155e-21       1.13484683e-21       2.24175155e-21       1.13484683e-21       2.92877524e-22       1.67919452e-23
760.00       2.22016107e-21       1.08681508e-21       2.22016107e-21       1.08681508e-21       2.92839209e-22       1.66124120e-23
770.00       2.19947135e-21       1.04466854e-21       2.19947135e-21       1.04466854e-21       2.92833252e-22       1.64574367e-23
780.00       2.17884977e-21       1.01020450e-21       2.17884977e-21       1.01020450e-21       2.92871462e-22       1.63665320e-23
790.00       2.15726017e-21       9.88054170e-22       2.15726017e-21       9.88054170e-22       2.93005090e-22       1.64269171e-23
800.00       2.14941657e-21       9.70357387e-22       2.14941657e-21       9.70357387e-22       2.93331690e-22       1.63708333e-23
