% Al_d50nm_h70nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00       5.30646233e-22       3.25037102e-22       5.30646233e-22       3.25037102e-22      -2.44990354e-22       1.19400161e-21
410.00       5.38000057e-22       2.97233608e-22       5.38000057e-22       2.97233608e-22      -1.60390144e-22       1.30504423e-21
420.00       5.42038738e-22       2.71618200e-22       5.42038738e-22       2.71618200e-22      -4.94615399e-23       1.40607361e-21
430.00       5.43475165e-22       2.48268748e-22       5.43475165e-22       2.48268748e-22       8.62857858e-23       1.48834222e-21
440.00       5.43022640e-22       2.27304478e-22       5.43022640e-22       2.27304478e-22       2.40601334e-22       1.54324972e-21
450.00       5.41150227e-22       2.08586532e-22       5.41150227e-22       2.08586532e-22       4.04265810e-22       1.56514435e-21
460.00       5.38303519e-22       1.91936990e-22       5.38303519e-22       1.91936990e-22       5.66641495e-22       1.55274038e-21
470.00       5.34783510e-22       1.77029262e-22       5.34783510e-22       1.77029262e-22       7.18416187e-22       1.50936072e-21
480.00       5.30917851e-22       1.63660852e-22       5.30917851e-22       1.63660852e-22       8.52246478e-22       1.44179807e-21
490.00       5.26864338e-22       1.51668431e-22       5.26864338e-22       1.51668431e-22       9.64138759e-22       1.35766578e-21
500.00       5.22656765e-22       1.40884489e-22       5.22656765e-22       1.40884489e-22       1.05309118e-21       1.26356818e-21
510.00       5.18400255e-22       1.31195912e-22       5.18400255e-22       1.31195912e-22       1.12000648e-21       1.16594128e-21
520.00       5.14075968e-22       1.22449758e-22       5.14075968e-22       1.22449758e-22       1.16737419e-21       1.06920770e-21
530.00       5.09774847e-22       1.14532726e-22       5.09774847e-22       1.14532726e-22       1.19846689e-21       9.76636955e-22
540.00       5.05534200e-22       1.07376232e-22       5.05534200e-22       1.07376232e-22       1.21649409e-21       8.90566957e-22
550.00       5.01396844e-22       1.00892066e-22       5.01396844e-22       1.00892066e-22       1.22430465e-21       8.11818471e-22
560.00       4.97376343e-22       9.50302957e-23       4.97376343e-22       9.50302957e-23       1.22438252e-21       7.40701353e-22
570.00       4.93515267e-22       8.97293791e-23       4.93515267e-22       8.97293791e-23       1.21889197e-21       6.77161595e-22
580.00       4.89758301e-22       8.48971397e-23       4.89758301e-22       8.48971397e-23       1.20942324e-21       6.20362334e-22
590.00       4.86157933e-22       8.05021266e-23       4.86157933e-22       8.05021266e-23       1.19720350e-21       5.69787510e-22
600.00       4.82682115e-22       7.64790239e-23       4.82682115e-22       7.64790239e-23       1.18317906e-21       5.24820281e-22
610.00       4.79370171e-22       7.28172368e-23       4.79370171e-22       7.28172368e-23       1.16815713e-21       4.84991103e-22
620.00       4.76196557e-22       6.94787578e-23       4.76196557e-22       6.94787578e-23       1.15247469e-21       4.49536831e-22
630.00       4.73135992e-22       6.64316213e-23       4.73135992e-22       6.64316213e-23       1.13646281e-21       4.18037300e-22
640.00       4.70180712e-22       6.36586283e-23       4.70180712e-22       6.36586283e-23       1.12034384e-21       3.89997413e-22
650.00       4.67382626e-22       6.11319253e-23       4.67382626e-22       6.11319253e-23       1.10465262e-21       3.65178076e-22
660.00       4.64753562e-22       5.88348260e-23       4.64753562e-22       5.88348260e-23       1.08949417e-21       3.43069557e-22
670.00       4.62240827e-22       5.67146252e-23       4.62240827e-22       5.67146252e-23       1.07491615e-21       3.23289911e-22
680.00       4.59846183e-22       5.47785738e-23       4.59846183e-22       5.47785738e-23       1.06082308e-21       3.05566890e-22
690.00       4.57572982e-22       5.30281024e-23       4.57572982e-22       5.30281024e-23       1.04737101e-21       2.89821083e-22
700.00       4.55362317e-22       5.13813408e-23       4.55362317e-22       5.13813408e-23       1.03426253e-21       2.75333869e-22
710.00       4.53209488e-22       4.98548403e-23       4.53209488e-22       4.98548403e-23       1.02162384e-21       2.62148385e-22
720.00       4.51191512e-22       4.85172935e-23       4.51191512e-22       4.85172935e-23       1.00958306e-21       2.50593582e-22
730.00       4.49341474e-22       4.74382875e-23       4.49341474e-22       4.74382875e-23       9.98353106e-22       2.40995354e-22
740.00       4.47539280e-22       4.65572152e-23       4.47539280e-22       4.65572152e-23       9.87276471e-22       2.32725969e-22
750.00       4.45727492e-22       4.57793761e-23       4.45727492e-22       4.57793761e-23       9.76396015e-22       2.25277814e-22
760.00       4.44031094e-22       4.51004458e-23       4.44031094e-22       4.51004458e-23       9.66133247e-22       2.18667761e-22
770.00       4.42483041e-22       4.45087097e-23       4.42483041e-22       4.45087097e-23       9.56723666e-22       2.12887269e-22
780.00       4.41163739e-22       4.41405791e-23       4.41163739e-22       4.41405791e-23       9.48301402e-22       2.08558181e-22
790.00       4.40125618e-22       4.42344300e-23       4.40125618e-22       4.42344300e-23       9.40866237e-22       2.06789659e-22
800.00       4.39748368e-22       4.40392383e-23       4.39748368e-22       4.40392383e-23       9.36915148e-22       2.04520355e-22
