% Al_d180nm_h40nm
% units: lam in nm, alpha in m^3
% lam         Re(alpha_xx)         Im(alpha_xx)         Re(alpha_yy)         Im(alpha_yy)         Re(alpha_zz)         Im(alpha_zz)
400.00      -4.69302484e-22       2.72911268e-21      -4.69302484e-22       2.72911268e-21       6.98374224e-22       2.89810596e-22
410.00      -4.97113399e-22       2.85027024e-21      -4.97113399e-22       2.85027024e-21       7.41572809e-22       3.05547343e-22
420.00      -5.23612638e-22       2.97589620e-21      -5.23612638e-22       2.97589620e-21       7.83413941e-22       3.19823525e-22
430.00      -5.48464829e-22       3.10616393e-21      -5.48464829e-22       3.10616393e-21       8.23992519e-22       3.32620539e-22
440.00      -5.71655824e-22       3.24100534e-21      -5.71655824e-22       3.24100534e-21       8.63349096e-22       3.44056244e-22
450.00      -5.93050452e-22       3.38037223e-21      -5.93050452e-22       3.38037223e-21       9.01548461e-22       3.54148991e-22
460.00      -6.11775906e-22       3.52454647e-21      -6.11775906e-22       3.52454647e-21       9.38559516e-22       3.62891553e-22
470.00      -6.27852017e-22       3.67406230e-21      -6.27852017e-22       3.67406230e-21       9.74459267e-22       3.70275914e-22
480.00      -6.41347449e-22       3.82944916e-21      -6.41347449e-22       3.82944916e-21       1.00931720e-21       3.76338661e-22
490.00      -6.51774087e-22       3.99096216e-21      -6.51774087e-22       3.99096216e-21       1.04311860e-21       3.81103244e-22
500.00      -6.58480627e-22       4.15868122e-21      -6.58480627e-22       4.15868122e-21       1.07580058e-21       3.84659205e-22
510.00      -6.60587615e-22       4.33257616e-21      -6.60587615e-22       4.33257616e-21       1.10731852e-21       3.87022240e-22
520.00      -6.57019656e-22       4.51299530e-21      -6.57019656e-22       4.51299530e-21       1.13759365e-21       3.88279452e-22
530.00      -6.47120542e-22       4.69999337e-21      -6.47120542e-22       4.69999337e-21       1.16664483e-21       3.88489928e-22
540.00      -6.30353809e-22       4.89345814e-21      -6.30353809e-22       4.89345814e-21       1.19447598e-21       3.87742233e-22
550.00      -6.05867794e-22       5.09321178e-21      -6.05867794e-22       5.09321178e-21       1.22110287e-21       3.86154004e-22
560.00      -5.73012428e-22       5.29878347e-21      -5.73012428e-22       5.29878347e-21       1.24653407e-21       3.83817882e-22
570.00      -5.30800596e-22       5.50977112e-21      -5.30800596e-22       5.50977112e-21       1.27075487e-21       3.80847727e-22
580.00      -4.78312232e-22       5.72614154e-21      -4.78312232e-22       5.72614154e-21       1.29381018e-21       3.77278068e-22
590.00      -4.14591714e-22       5.94734099e-21      -4.14591714e-22       5.94734099e-21       1.31571362e-21       3.73160260e-22
600.00      -3.38684247e-22       6.17311481e-21      -3.38684247e-22       6.17311481e-21       1.33651438e-21       3.68570669e-22
610.00      -2.49884835e-22       6.40160214e-21      -2.49884835e-22       6.40160214e-21       1.35621203e-21       3.63655929e-22
620.00      -1.47401325e-22       6.63229947e-21      -1.47401325e-22       6.63229947e-21       1.37487390e-21       3.58428529e-22
630.00      -2.94073502e-23       6.86367993e-21      -2.94073502e-23       6.86367993e-21       1.39247765e-21       3.52951624e-22
640.00       1.03859797e-22       7.09412066e-21       1.03859797e-22       7.09412066e-21       1.40907862e-21       3.47340353e-22
650.00       2.52343333e-22       7.32250769e-21       2.52343333e-22       7.32250769e-21       1.42478871e-21       3.41604689e-22
660.00       4.15109761e-22       7.54776067e-21       4.15109761e-22       7.54776067e-21       1.43969840e-21       3.35822789e-22
670.00       5.93761250e-22       7.76849046e-21       5.93761250e-22       7.76849046e-21       1.45380307e-21       3.29955158e-22
680.00       7.88074598e-22       7.98264430e-21       7.88074598e-22       7.98264430e-21       1.46711316e-21       3.24095416e-22
690.00       9.97957660e-22       8.18781128e-21       9.97957660e-22       8.18781128e-21       1.47966949e-21       3.18257748e-22
700.00       1.22599388e-21       8.38356691e-21       1.22599388e-21       8.38356691e-21       1.49143258e-21       3.12367413e-22
710.00       1.47018487e-21       8.56734719e-21       1.47018487e-21       8.56734719e-21       1.50247004e-21       3.06470952e-22
720.00       1.72463100e-21       8.73522019e-21       1.72463100e-21       8.73522019e-21       1.51293259e-21       3.00833493e-22
730.00       1.98294345e-21       8.88363362e-21       1.98294345e-21       8.88363362e-21       1.52292746e-21       2.95636182e-22
740.00       2.24863360e-21       9.00989434e-21       2.24863360e-21       9.00989434e-21       1.53225648e-21       2.90759127e-22
750.00       2.52437811e-21       9.11470358e-21       2.52437811e-21       9.11470358e-21       1.54088145e-21       2.86005445e-22
760.00       2.80407358e-21       9.20107314e-21       2.80407358e-21       9.20107314e-21       1.54905260e-21       2.81420892e-22
770.00       3.08157996e-21       9.27267545e-21       3.08157996e-21       9.27267545e-21       1.55700155e-21       2.77013083e-22
780.00       3.34536788e-21       9.32759482e-21       3.34536788e-21       9.32759482e-21       1.56486134e-21       2.73134806e-22
790.00       3.57477285e-21       9.36265716e-21       3.57477285e-21       9.36265716e-21       1.57282263e-21       2.70403375e-22
800.00       3.79686696e-21       9.43636932e-21       3.79686696e-21       9.43636932e-21       1.58197071e-21       2.66988836e-22
